,ytid,Speech,Animal,Music,Vehicle
3735,S3HhQpEcj2o,0,1,0,0
3736,VlgMuRY6sGY,0,0,0,1
3737,xPwAC9HL-Lw,0,0,0,1
3738,rgx-kBamPGE,0,0,0,1
3739,LUlMdzEBXL8,0,0,0,1
3740,2G1VxNVSM_k,0,0,0,1
3741,SY8Yb44gJQQ,0,0,0,1
3742,EKC1zcHAiv8,0,0,0,1
3743,ilM--OsCLQA,0,0,0,1
3744,J6HSaLmgvSw,0,1,0,0
3745,y-tMwhUZ0fI,0,0,0,1
3746,HiQr_WPr4CM,0,0,0,1
3747,qcO18E5UtZw,0,1,0,0
3748,CcmrSSJwERA,0,0,0,1
3749,_Z8_mfSJ0Qo,0,0,0,1
3750,sOKiigT5N9I,0,1,0,0
3751,DY9gwVvkE74,0,0,0,1
3752,XhSTe0ww958,0,0,0,1
3753,MtnpFApn4Xc,0,0,0,1
3754,h2RfV1ermSQ,0,0,0,1
3755,yW9G0mwi1Ak,0,0,0,1
3756,yhCwVzf60yU,0,0,0,1
3757,R30mut40Qvc,0,0,0,1
3758,dmvY4IgUB24,0,1,0,0
3759,QP4kjDkM1gs,0,0,0,1
3760,cI7CzIQLZhI,0,1,0,0
3761,1Fo2SQs3M5I,0,0,0,1
3762,CUF18vLSlNI,0,1,0,0
3763,YvFTQhtDioE,0,0,0,1
3764,dldvSW1IzaQ,0,0,0,1
3765,oJ4ZECRySmc,0,0,0,1
3766,xuDdfts7-qc,0,0,0,1
3767,K6DpQDtcZdk,0,0,0,1
3768,ymZbYwnWQrc,0,0,0,1
3769,TbCcSJDIuQk,0,0,0,1
3770,TY4QGdvaucg,0,0,0,1
3771,a-I7SanHAnQ,0,1,0,0
3772,CJPZfcXbt8A,0,0,0,1
3773,ub6I7TL2qUc,0,0,0,1
3774,mzQdkvOAwj0,0,0,0,1
3775,3qHkvgV5Epg,0,0,0,1
3776,Y0_zjWoEKlo,0,0,0,1
3777,8GQHE3I4bHk,0,0,0,1
3778,QOwifLPVIuU,0,0,0,1
3779,VA9MNjAlbWs,0,0,0,1
3780,8rW_wxHu2WQ,0,0,0,1
3781,eUzdjl65Uns,0,0,0,1
3782,27M6RPjNdzM,0,0,0,1
3783,t4ini6rMIOQ,0,0,0,1
3784,oBykxSjnZxc,0,0,0,1
3785,EESIBa102-M,0,0,0,1
3786,ANc4KSRGhkA,0,0,0,1
3787,Bs4v2Ta9kYk,0,0,0,1
3788,ZNxt_vdj5c8,0,0,0,1
3789,EQiskgs3EU4,0,0,0,1
3790,K3d_Jq9Vlv4,0,0,0,1
3791,vQngUX6ZOSE,0,0,0,1
3792,6HEFBqifWq4,0,1,0,0
3793,YoHzm9L5nyk,0,1,0,0
3794,S_3aeOvniZc,0,0,0,1
3795,vPcGMoMhJ1E,0,0,0,1
3796,r1beNtvYaac,0,0,0,1
3797,pLlq72Rq030,0,0,0,1
3798,QysT6HNpPmw,0,0,0,1
3799,uSOLrSHNvMQ,0,0,0,1
3800,-g4VeC-IQ78,0,0,0,1
3801,0t-S1hAlHfg,0,0,0,1
3802,zg7nbkumL6k,0,0,0,1
3803,mcti2MEpmgE,0,1,0,0
3804,7W7VGtmLhVY,0,0,0,1
3805,MXwgR7KqiLI,0,0,0,1
3806,1oXS84RUht0,0,0,0,1
3807,51PwXmysI-s,0,0,0,1
3808,HZ784zMT3DU,0,1,0,0
3809,pXIjr2fQ6OY,0,0,0,1
3810,lk81LKYBtKo,0,0,0,1
3811,yRS80IdUI5Q,0,1,0,0
3812,Ls3dK5050Gk,0,0,0,1
3813,GA_OlVDL_n0,0,0,0,1
3814,JjmFwKrn3aA,0,0,0,1
3815,qZE7udm5Ges,0,1,0,0
3816,fXuefjxkUkQ,0,0,0,1
3817,Hz9XowPzXxI,0,0,0,1
3818,dKpRHF7rRqM,0,0,0,1
3819,Yc_6m0Ytwjk,0,0,0,1
3820,Vqi5QQfDzxY,0,0,0,1
3821,XwK4iKEo3Bc,0,0,0,1
3822,aPprfJq04cI,0,0,0,1
3823,jA6kvYVJvpk,0,0,0,1
3824,ePwwMzvqD64,0,0,0,1
3825,aIfK7d1uOXs,0,0,0,1
3826,nf5YtkHRca4,0,1,0,0
3827,kiAwu5AGP9g,0,0,0,1
3828,smrAtHPz72k,0,1,0,0
3829,YCQZzD3SdwU,0,0,0,1
3830,7NGXGJi6_6k,0,1,0,0
3831,wKOMLgwQKmY,0,1,0,0
3832,aQPM1-GCrik,0,1,0,0
3833,bZ7R8bsDVRI,0,1,0,0
3834,YOaHJEntpcg,0,1,0,0
3835,_GZbS_EvrOY,0,1,0,0
3836,_LiuLT0tLR0,0,1,0,0
3837,Vrpds24-XFE,0,1,0,0
3838,Y9kHCgC121c,0,1,0,0
3839,GLEDUmnwnLY,0,1,0,0
3840,MkVaOS3cNm0,0,1,0,0
3841,wmQBydXjz0E,0,1,0,0
3842,cddvD94wvuI,0,1,0,0
3843,bzXQrIPD2Iw,0,1,0,0
3844,0pP8oQhs4Sk,0,1,0,0
3845,5PY6XHBPQ9M,0,1,0,0
3846,kauZ8RltGHU,0,1,0,0
3847,Le_EjUVU7nI,0,1,0,0
3848,qKxNIGK2c_U,0,1,0,0
3849,YrEJBA-iEGk,0,1,0,0
3850,f2GpVJ8iZKE,0,1,0,0
3851,rFBrMwLZfyU,0,1,0,0
3852,DX_gcTSjv1E,0,1,0,0
3853,gC9Ec6Ymmt8,0,1,0,0
3854,S3HhQpEcj2o,0,1,0,0
3855,J6HSaLmgvSw,0,1,0,0
3856,qcO18E5UtZw,0,1,0,0
3857,sOKiigT5N9I,0,1,0,0
3858,dmvY4IgUB24,0,1,0,0
3859,cI7CzIQLZhI,0,1,0,0
3860,CUF18vLSlNI,0,1,0,0
3861,a-I7SanHAnQ,0,1,0,0
3862,6HEFBqifWq4,0,1,0,0
3863,YoHzm9L5nyk,0,1,0,0
3864,mcti2MEpmgE,0,1,0,0
3865,HZ784zMT3DU,0,1,0,0
3866,yRS80IdUI5Q,0,1,0,0
3867,qZE7udm5Ges,0,1,0,0
3868,nf5YtkHRca4,0,1,0,0
3869,smrAtHPz72k,0,1,0,0
3870,7NGXGJi6_6k,0,1,0,0
3871,wKOMLgwQKmY,0,1,0,0
3872,aQPM1-GCrik,0,1,0,0
3873,bZ7R8bsDVRI,0,1,0,0
3874,YOaHJEntpcg,0,1,0,0
3875,_GZbS_EvrOY,0,1,0,0
3876,_LiuLT0tLR0,0,1,0,0
3877,Vrpds24-XFE,0,1,0,0
3878,Y9kHCgC121c,0,1,0,0
3879,GLEDUmnwnLY,0,1,0,0
3880,MkVaOS3cNm0,0,1,0,0
3881,wmQBydXjz0E,0,1,0,0
3882,cddvD94wvuI,0,1,0,0
3883,bzXQrIPD2Iw,0,1,0,0
3884,0pP8oQhs4Sk,0,1,0,0
3885,5PY6XHBPQ9M,0,1,0,0
3886,kauZ8RltGHU,0,1,0,0
3887,Le_EjUVU7nI,0,1,0,0
3888,qKxNIGK2c_U,0,1,0,0
3889,YrEJBA-iEGk,0,1,0,0
3890,f2GpVJ8iZKE,0,1,0,0
3891,rFBrMwLZfyU,0,1,0,0
3892,DX_gcTSjv1E,0,1,0,0
3893,gC9Ec6Ymmt8,0,1,0,0
3894,S3HhQpEcj2o,0,1,0,0
3895,J6HSaLmgvSw,0,1,0,0
3896,qcO18E5UtZw,0,1,0,0
3897,sOKiigT5N9I,0,1,0,0
3898,dmvY4IgUB24,0,1,0,0
3899,cI7CzIQLZhI,0,1,0,0
3900,CUF18vLSlNI,0,1,0,0
3901,a-I7SanHAnQ,0,1,0,0
3902,6HEFBqifWq4,0,1,0,0
3903,YoHzm9L5nyk,0,1,0,0
3904,mcti2MEpmgE,0,1,0,0
3905,HZ784zMT3DU,0,1,0,0
3906,yRS80IdUI5Q,0,1,0,0
3907,qZE7udm5Ges,0,1,0,0
3908,nf5YtkHRca4,0,1,0,0
3909,smrAtHPz72k,0,1,0,0
3910,7NGXGJi6_6k,0,1,0,0
3911,wKOMLgwQKmY,0,1,0,0
3912,aQPM1-GCrik,0,1,0,0
3913,bZ7R8bsDVRI,0,1,0,0
3914,YOaHJEntpcg,0,1,0,0
3915,_GZbS_EvrOY,0,1,0,0
3916,_LiuLT0tLR0,0,1,0,0
3917,Vrpds24-XFE,0,1,0,0
3918,Y9kHCgC121c,0,1,0,0
3919,GLEDUmnwnLY,0,1,0,0
3920,MkVaOS3cNm0,0,1,0,0
3921,wmQBydXjz0E,0,1,0,0
3922,cddvD94wvuI,0,1,0,0
3923,bzXQrIPD2Iw,0,1,0,0
3924,0pP8oQhs4Sk,0,1,0,0
3925,5PY6XHBPQ9M,0,1,0,0
3926,kauZ8RltGHU,0,1,0,0
3927,Le_EjUVU7nI,0,1,0,0
3928,qKxNIGK2c_U,0,1,0,0
3929,YrEJBA-iEGk,0,1,0,0
3930,f2GpVJ8iZKE,0,1,0,0
3931,rFBrMwLZfyU,0,1,0,0
3932,DX_gcTSjv1E,0,1,0,0
3933,gC9Ec6Ymmt8,0,1,0,0
3934,S3HhQpEcj2o,0,1,0,0
3935,J6HSaLmgvSw,0,1,0,0
3936,qcO18E5UtZw,0,1,0,0
3937,sOKiigT5N9I,0,1,0,0
3938,dmvY4IgUB24,0,1,0,0
3939,cI7CzIQLZhI,0,1,0,0
3940,CUF18vLSlNI,0,1,0,0
3941,a-I7SanHAnQ,0,1,0,0
3942,6HEFBqifWq4,0,1,0,0
3943,YoHzm9L5nyk,0,1,0,0
3944,mcti2MEpmgE,0,1,0,0
3945,HZ784zMT3DU,0,1,0,0
3946,yRS80IdUI5Q,0,1,0,0
3947,qZE7udm5Ges,0,1,0,0
3948,nf5YtkHRca4,0,1,0,0
3949,smrAtHPz72k,0,1,0,0
3950,7NGXGJi6_6k,0,1,0,0
3951,wKOMLgwQKmY,0,1,0,0
3952,aQPM1-GCrik,0,1,0,0
3953,bZ7R8bsDVRI,0,1,0,0
3954,YOaHJEntpcg,0,1,0,0
3955,_GZbS_EvrOY,0,1,0,0
3956,_LiuLT0tLR0,0,1,0,0
3957,Vrpds24-XFE,0,1,0,0
3958,Y9kHCgC121c,0,1,0,0
3959,GLEDUmnwnLY,0,1,0,0
3960,MkVaOS3cNm0,0,1,0,0
3961,wmQBydXjz0E,0,1,0,0
3962,cddvD94wvuI,0,1,0,0
3963,bzXQrIPD2Iw,0,1,0,0
3964,0pP8oQhs4Sk,0,1,0,0
3965,5PY6XHBPQ9M,0,1,0,0
3966,kauZ8RltGHU,0,1,0,0
3967,Le_EjUVU7nI,0,1,0,0
3968,qKxNIGK2c_U,0,1,0,0
3969,YrEJBA-iEGk,0,1,0,0
3970,f2GpVJ8iZKE,0,1,0,0
3971,rFBrMwLZfyU,0,1,0,0
3972,DX_gcTSjv1E,0,1,0,0
3973,gC9Ec6Ymmt8,0,1,0,0
3974,S3HhQpEcj2o,0,1,0,0
3975,J6HSaLmgvSw,0,1,0,0
3976,qcO18E5UtZw,0,1,0,0
3977,sOKiigT5N9I,0,1,0,0
3978,dmvY4IgUB24,0,1,0,0
3979,cI7CzIQLZhI,0,1,0,0
3980,CUF18vLSlNI,0,1,0,0
3981,a-I7SanHAnQ,0,1,0,0
3982,6HEFBqifWq4,0,1,0,0
3983,YoHzm9L5nyk,0,1,0,0
3984,mcti2MEpmgE,0,1,0,0
3985,HZ784zMT3DU,0,1,0,0
3986,yRS80IdUI5Q,0,1,0,0
3987,qZE7udm5Ges,0,1,0,0
3988,nf5YtkHRca4,0,1,0,0
3989,smrAtHPz72k,0,1,0,0
3990,7NGXGJi6_6k,0,1,0,0
3991,wKOMLgwQKmY,0,1,0,0
3992,aQPM1-GCrik,0,1,0,0
3993,bZ7R8bsDVRI,0,1,0,0
3994,YOaHJEntpcg,0,1,0,0
3995,_GZbS_EvrOY,0,1,0,0
3996,_LiuLT0tLR0,0,1,0,0
3997,Vrpds24-XFE,0,1,0,0
3998,Y9kHCgC121c,0,1,0,0
3999,GLEDUmnwnLY,0,1,0,0
4000,MkVaOS3cNm0,0,1,0,0
4001,wmQBydXjz0E,0,1,0,0
4002,cddvD94wvuI,0,1,0,0
4003,bzXQrIPD2Iw,0,1,0,0
4004,0pP8oQhs4Sk,0,1,0,0
4005,5PY6XHBPQ9M,0,1,0,0
4006,kauZ8RltGHU,0,1,0,0
4007,Le_EjUVU7nI,0,1,0,0
4008,qKxNIGK2c_U,0,1,0,0
4009,YrEJBA-iEGk,0,1,0,0
4010,f2GpVJ8iZKE,0,1,0,0
4011,rFBrMwLZfyU,0,1,0,0
4012,DX_gcTSjv1E,0,1,0,0
4013,gC9Ec6Ymmt8,0,1,0,0
4014,S3HhQpEcj2o,0,1,0,0
4015,J6HSaLmgvSw,0,1,0,0
4016,qcO18E5UtZw,0,1,0,0
4017,sOKiigT5N9I,0,1,0,0
4018,dmvY4IgUB24,0,1,0,0
4019,cI7CzIQLZhI,0,1,0,0
4020,CUF18vLSlNI,0,1,0,0
4021,a-I7SanHAnQ,0,1,0,0
4022,6HEFBqifWq4,0,1,0,0
4023,YoHzm9L5nyk,0,1,0,0
4024,mcti2MEpmgE,0,1,0,0
4025,HZ784zMT3DU,0,1,0,0
4026,yRS80IdUI5Q,0,1,0,0
4027,qZE7udm5Ges,0,1,0,0
4028,nf5YtkHRca4,0,1,0,0
4029,smrAtHPz72k,0,1,0,0
4030,7NGXGJi6_6k,0,1,0,0
4031,wKOMLgwQKmY,0,1,0,0
4032,aQPM1-GCrik,0,1,0,0
4033,bZ7R8bsDVRI,0,1,0,0
4034,YOaHJEntpcg,0,1,0,0
4035,_GZbS_EvrOY,0,1,0,0
4036,_LiuLT0tLR0,0,1,0,0
4037,Vrpds24-XFE,0,1,0,0
4038,Y9kHCgC121c,0,1,0,0
4039,GLEDUmnwnLY,0,1,0,0
4040,MkVaOS3cNm0,0,1,0,0
4041,wmQBydXjz0E,0,1,0,0
4042,cddvD94wvuI,0,1,0,0
4043,bzXQrIPD2Iw,0,1,0,0
4044,0pP8oQhs4Sk,0,1,0,0
4045,5PY6XHBPQ9M,0,1,0,0
4046,kauZ8RltGHU,0,1,0,0
4047,Le_EjUVU7nI,0,1,0,0
4048,qKxNIGK2c_U,0,1,0,0
4049,YrEJBA-iEGk,0,1,0,0
4050,f2GpVJ8iZKE,0,1,0,0
4051,rFBrMwLZfyU,0,1,0,0
4052,DX_gcTSjv1E,0,1,0,0
4053,gC9Ec6Ymmt8,0,1,0,0
4054,S3HhQpEcj2o,0,1,0,0
4055,J6HSaLmgvSw,0,1,0,0
4056,qcO18E5UtZw,0,1,0,0
4057,sOKiigT5N9I,0,1,0,0
4058,dmvY4IgUB24,0,1,0,0
